56,20,8,41,36,4,73,4,73,4,36,4,8,41,36,4,0,0,73,4,73,4,36,4,73,4,73,4,36,4,38,4,73,4,73,4,36,4,38,4,8,41,36,4,73,4,73,13,4,0,38,4,38,4,8,41,36,4,73,4,73,13,4,0,38,4,38,4,34,4,38,4,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,8,54,9,73,4,73,48,4,36,4,4,73,48,4,36,4,4,0,0,38,4,38,4,38,4,4,38,4,8,54,9,73,36,4,36,4,4,36,4,4,38,4,8,73,4,36,4,32,73,36,4,4,36,4,38,4,4,71,4,38,4,38,4,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,8,41,36,4,0,1,1,48,4,36,4,38,4,8,73,4,36,4,8,41,36,4,73,4,36,4,8,41,36,4,0,0,73,4,36,4,73,4,36,4,38,4,36,4,73,4,36,4,38,4,34,4,38,4,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,59,23,20,32,26,1,71,4,38,4,23,20,31,0,73,4,36,4,38,4,71,4,38,4,20,8,73,73,36,4,4,36,4,48,4,36,4,4,36,4,8,73,58,36,4,37,4,48,4,36,4,32,1,16,4,71,4,38,4,38,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,59,23,20,32,26,1,71,4,38,4,23,20,32,26,1,71,4,38,4,23,20,32,26,1,71,4,38,4,20,8,73,36,4,48,4,36,4,4,36,4,8,73,58,37,36,4,4,48,4,36,4,32,1,16,4,71,4,38,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,59,23,20,8,73,4,36,4,8,73,58,58,37,36,4,37,4,48,4,36,4,32,26,1,71,4,38,4,20,8,54,9,73,36,4,4,36,4,4,38,4,8,73,36,4,13,4,36,4,8,73,58,58,37,36,4,37,4,48,4,36,4,32,1,16,4,71,4,38,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,59,23,20,32,26,1,71,4,38,4,23,20,32,26,1,71,4,38,4,23,20,32,26,1,71,4,38,4,20,8,73,73,36,4,4,36,4,48,4,36,4,4,36,4,8,73,58,36,4,37,4,48,4,36,4,32,1,16,4,71,4,38,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,59,23,20,8,73,4,36,4,8,73,58,58,37,36,4,37,4,48,4,36,4,32,26,1,71,4,38,4,20,8,73,73,36,4,4,36,4,4,36,4,8,73,58,58,37,36,4,37,4,48,4,36,4,32,1,16,4,71,4,38,4,38,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,8,54,9,73,4,36,4,4,38,4,51,20,8,73,73,0,58,36,4,36,4,38,4,48,4,36,4,4,36,4,4,36,4,8,73,73,0,58,36,4,36,4,38,4,48,4,36,4,4,36,4,4,36,4,58,36,4,1,54,9,1,4,16,26,36,4,34,4,38,4,38,4,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,46,20,8,73,63,1,4,36,4,58,73,4,36,4,1,5,32,73,4,36,4,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,8,54,9,73,4,36,4,4,38,4,38,4,38,4,5,8,54,9,0,73,4,36,4,73,4,36,4,38,4,4,38,4,24,20,8,73,73,4,36,4,73,4,36,4,4,36,4,73,4,36,4,54,9,4,38,4,38,4,38,4,38,4,8,73,36,4,36,4,4,34,4,71,4,38,4,71,4,38,4,38,4,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,66,26,73,36,4,4,36,4,20,8,41,36,4,58,36,4,36,4,32,36,4,38,4,4,71,4,38,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20,8,54,9,1,4,16,8,73,29,38,4,4,36,4,8,73,58,58,37,36,4,37,4,36,4,8,73,36,4,4,36,4,5,34,4,38,4,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
