2018-08-14 23:41:58.071847: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-08-14 23:41:58.218953: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:85:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-08-14 23:41:58.218990: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:85:00.0, compute capability: 3.7)

*****************************************************
Dataset: 200-java-strict
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Input size: 200x32721
1	2,0388	0,489
200	0,8665	0,522
400	0,8195	0,546
600	0,7246	0,538
800	0,7315	0,541
1000	0,7276	0,540
1200	0,6985	0,544
1400	0,7538	0,523
1600	0,7519	0,530
1800	0,8021	0,523
2000	0,7054	0,546
2200	0,7107	0,530
2400	0,7509	0,531
2600	0,7273	0,545
2800	0,7249	0,536
3000	0,7102	0,550
3200	0,7192	0,535
3400	0,8222	0,547
3600	0,7291	0,532
3800	0,7235	0,529
4000	0,7192	0,544
4200	0,7153	0,543
4400	0,7268	0,540
4600	0,7989	0,549
4800	0,7790	0,555
5000	0,7280	0,522
5200	0,7207	0,546
5400	0,7217	0,548
5600	0,7264	0,559
5800	0,7472	0,521
6000	0,7594	0,525
6200	0,7429	0,549
6400	0,7066	0,553
6600	0,7031	0,542
6800	0,7018	0,557
7000	0,7196	0,534
7200	0,7353	0,524
7400	0,7383	0,531
7600	0,7302	0,545
7800	0,7400	0,528
8000	0,7183	0,555
8200	0,7610	0,522
8400	0,7766	0,554
8600	0,7801	0,527
8800	0,7175	0,546
9000	0,7448	0,534
9200	0,7212	0,540
9400	0,7614	0,552
9600	0,7887	0,509
9800	0,7290	0,529
10000	0,7494	0,515
10200	0,7574	0,529
10400	0,7467	0,532
10600	0,7106	0,556
10800	0,7667	0,526
11000	0,7147	0,551
11200	0,7633	0,535
11400	0,7441	0,526
11600	0,7620	0,530
11800	0,7248	0,551
12000	0,7410	0,548
12200	0,7349	0,567
12400	0,7236	0,554
12600	0,7645	0,523
12800	0,7206	0,555
13000	0,8047	0,526
13200	0,7060	0,559
13400	0,7233	0,556
13600	0,7299	0,554
13800	0,9001	0,525
14000	0,7439	0,547
14200	0,7196	0,565
14400	0,7308	0,546
14600	0,7347	0,556
14800	0,7248	0,544
15000	0,7384	0,553
15200	0,7388	0,542
15400	0,7224	0,542
15600	0,7218	0,542
15800	0,7458	0,547
16000	0,7302	0,550
16200	0,7389	0,541
16400	0,7226	0,550
16600	0,7251	0,547
16800	0,7379	0,543
17000	0,7365	0,543
17200	0,7379	0,550
17400	0,7401	0,546
17600	0,7505	0,554
17800	0,7668	0,542
18000	0,7400	0,556
18200	0,7479	0,540
18400	0,7407	0,555
18600	0,7522	0,563
18800	0,7451	0,545
19000	0,7341	0,550
19200	0,7315	0,547
19400	0,7339	0,553
19600	0,7657	0,550
19800	0,7352	0,559
20000	0,8013	0,549
20200	0,7570	0,558
20400	0,7520	0,540
20600	0,7758	0,544
20800	0,7351	0,545
21000	0,7423	0,550
21200	0,7971	0,552
21400	0,7497	0,551
21600	0,8009	0,535
21800	0,7454	0,549
22000	0,7434	0,537
22200	0,7783	0,532
22400	0,7912	0,527
22600	0,8804	0,520
22800	0,7632	0,555
23000	0,8152	0,527
23200	0,7856	0,536
23400	0,7466	0,549
23600	0,7683	0,545
23800	0,7657	0,551
24000	0,7786	0,555
24200	0,7981	0,528
24400	0,7674	0,546
24600	0,7571	0,549
24800	0,7863	0,540
25000	0,7661	0,552
25200	0,7556	0,556
25400	0,7512	0,561
25600	0,7855	0,541
25800	0,7855	0,541
26000	0,7466	0,553
26200	0,7865	0,543
26400	0,7658	0,545
26600	0,7918	0,541
26800	0,7725	0,559
27000	0,7840	0,551
27200	0,7635	0,552
27400	0,7936	0,531
27600	0,7779	0,552
27800	0,8004	0,538
28000	0,7868	0,537
28200	0,7821	0,550
28400	0,7909	0,535
28600	0,7699	0,552
28800	0,7960	0,554
29000	0,8197	0,541
29200	0,7940	0,536
29400	0,8017	0,550
29600	0,8190	0,533
29800	0,7989	0,544
30000	0,8032	0,548
30200	0,9591	0,544
30400	0,8942	0,536
30600	0,8102	0,544
30800	0,8058	0,545
31000	0,8221	0,544
31200	0,8467	0,551
31400	0,8780	0,532
31600	0,8418	0,539
31800	0,8039	0,542
32000	0,8033	0,543
32200	0,8079	0,541
32400	0,8653	0,551
32600	0,8333	0,540
32800	0,8546	0,533
33000	0,8156	0,536
33200	0,8044	0,544
33400	0,8146	0,539
33600	0,8113	0,538
33800	0,8057	0,544
34000	0,8126	0,552
34200	0,8067	0,542
34400	0,8404	0,543
34600	0,8035	0,553
34800	0,8657	0,533
35000	0,8456	0,554
35200	0,8247	0,547
35400	0,8047	0,544
35600	0,8176	0,543
35800	0,8360	0,543
36000	0,8271	0,553
36200	0,8513	0,544
36400	0,8527	0,538
36600	0,8299	0,543
36800	0,8732	0,535
37000	0,8486	0,542
37200	0,8348	0,544
37400	0,8456	0,543
37600	0,8333	0,543
37800	0,8952	0,532
38000	0,8343	0,547
38200	0,8348	0,551
38400	0,8501	0,542
38600	0,8302	0,546
38800	0,8489	0,538
39000	0,8600	0,545
39200	0,8478	0,543
39400	0,8375	0,542
39600	0,8630	0,544
39800	0,8624	0,539
40000	0,8904	0,541
40200	0,8872	0,547
40400	0,8677	0,533
40600	0,8596	0,537
40800	0,8600	0,549
41000	0,8787	0,548
41200	0,8538	0,542
41400	0,8631	0,535
41600	0,8462	0,543
41800	0,8729	0,536
42000	0,8660	0,544
42200	0,9495	0,521
42400	0,8859	0,546
42600	0,9323	0,546
42800	0,9081	0,548
43000	0,8833	0,536
43200	0,9756	0,544
43400	0,8684	0,538
43600	0,8896	0,545
43800	0,8511	0,553
44000	0,8605	0,546
44200	0,8686	0,547
44400	0,8945	0,539
44600	0,9079	0,539
44800	0,8990	0,539
45000	0,9165	0,546
45200	0,8857	0,545
45400	0,8849	0,543
45600	0,9055	0,531
45800	0,9073	0,534
46000	0,8957	0,544
46200	0,8968	0,542
46400	0,8883	0,538
46600	0,8911	0,544
46800	0,8775	0,535
47000	0,9213	0,537
47200	0,9159	0,544
47400	0,9187	0,534
47600	0,8891	0,546
47800	0,9050	0,539
48000	0,8861	0,551
48200	0,9216	0,540
48400	1,0072	0,523
48600	0,9134	0,544
48800	0,8904	0,550
49000	0,9238	0,543
49200	1,0694	0,537
49400	0,8936	0,549
49600	0,9673	0,534
49800	0,9080	0,532
50000	0,9439	0,540
/net/people/plgfracz/quality/venv/lib/python3.6/importlib/_bootstrap.py:205: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)
Optimization Finished!
