2018-08-17 22:29:11.434988: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-08-17 22:29:11.580084: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K40d major: 3 minor: 7 memoryClockRate(GHz): 0.915
pciBusID: 0000:85:00.0
totalMemory: 11.17GiB freeMemory: 11.09GiB
2018-08-17 22:29:11.580122: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K40d, pci bus id: 0000:85:00.0, compute capability: 3.7)

*****************************************************
Dataset: code-fracz-645
Num hidden: 256, Steps: 50000, Display step: 200
*****************************************************


Dataset code-fracz-645-rest-of-data read success! Size: 200x17264 Test set: 2589
Dataset code-fracz-645 read success! Size: 200x1290 Test set: 193
1	1,4742	0,503	1,4499	0,482
200	0,6937	0,546	0,7362	0,492
400	0,7609	0,534	0,7709	0,554
600	0,7139	0,540	0,7282	0,544
800	0,7096	0,547	0,7346	0,523
1000	0,6845	0,542	0,7198	0,534
1200	0,6861	0,546	0,7224	0,497
1400	0,6881	0,545	0,7130	0,492
1600	0,7018	0,547	0,7234	0,528
1800	0,6872	0,545	0,7194	0,503
2000	0,8321	0,532	0,8495	0,539
2200	0,6856	0,553	0,7135	0,503
2400	0,6903	0,547	0,7211	0,492
2600	0,6905	0,553	0,7325	0,565
2800	0,6898	0,552	0,7252	0,549
3000	0,6934	0,537	0,7108	0,549
3200	0,6877	0,543	0,7091	0,560
3400	0,6911	0,548	0,7255	0,554
3600	0,7053	0,552	0,7296	0,560
3800	0,7147	0,541	0,7398	0,534
4000	0,7173	0,542	0,7559	0,518
4200	0,6963	0,553	0,7301	0,560
4400	0,7014	0,553	0,7226	0,580
4600	0,7061	0,554	0,7194	0,565
4800	0,6989	0,559	0,7345	0,534
5000	0,7258	0,553	0,7628	0,565
5200	0,7186	0,553	0,7468	0,513
5400	0,7170	0,548	0,7468	0,565
5600	0,7114	0,549	0,7515	0,534
5800	0,7129	0,546	0,7565	0,549
6000	0,7219	0,560	0,7411	0,570
6200	0,7366	0,556	0,7573	0,565
6400	0,7322	0,552	0,7757	0,539
6600	0,8390	0,548	0,8673	0,565
6800	0,7522	0,550	0,7847	0,544
7000	0,7402	0,558	0,7766	0,513
7200	0,7417	0,549	0,8037	0,487
7400	0,7345	0,555	0,7717	0,570
7600	0,7429	0,556	0,7580	0,565
7800	0,7382	0,554	0,7669	0,560
8000	0,7504	0,553	0,7915	0,560
8200	0,7612	0,553	0,7876	0,539
8400	0,8175	0,546	0,8435	0,544
8600	0,7881	0,548	0,8395	0,528
8800	0,7597	0,571	0,8064	0,539
9000	0,7744	0,559	0,7956	0,565
9200	0,7725	0,562	0,7954	0,565
9400	0,7878	0,553	0,8191	0,554
9600	0,7961	0,559	0,8510	0,565
9800	0,8180	0,558	0,8627	0,544
